source_file|year|constituency|category|sn|record_text|page|extraction_method
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|41|BLESSINGS MAZ/SEC/26/01/134 MWIINGA F 1 SCHOOL BENNIE FORM|4|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|41|ACKIM NYOWANI MAZABUKA CENTRAL LUBOMBO M 10 SCHOOL NANGA SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|42|SIAFWILA GIFT MAZ/SEC/26/01/135 MWIINGA M 1 PEMBA SECONDARY SCHOOL MANDA BENNIE RUSANGU SECONDARY|4|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|42|ANNA SALIZAZI MAZABUKA CENTRAL LUBOMBO F NIL SCHOOL NANGA SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|43|SAMANTHA MAZ/SEC/26/01/136 MWIINGA F 10 SCHOOL KANCHELE BENNIE RUSANGU SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|43|MUBESHI BLESSING MAZABUKA CENTRAL LUBOMBO F 10 SCHOOL NKONKOLA SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|44|BEATRICE MAZ/SEC/26/01/137 MWIINGA F 11 SCHOOL BENNIE FORM RUSANGU SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|44|SINYEMU CHABOTA MAZABUKA CENTRAL LUBOMBO F 10 SCHOOL SIAVONGA SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|45|MALUBA MOONGA MAZ/SEC/26/01/138 MWIINGA M 1 SCHOOL BENNIE FORM SIAVONGA SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|45|MAZUBA MWIINGA MAZABUKA CENTRAL LUBOMBO M 8 SCHOOL MUSANGU SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|46|MASIYE FAVOUR MAZ/SEC/26/01/139 MWIINGA F 1 SCHOOL CHUUNGUMA BENNIE FORM SIAVONGA SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|46|joseph rupiah mwanza MAZABUKA CENTRAL LUBOMBO m 10 SCHOOL ST MARKS SESONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|47|PRETTY MAZ/SEC/26/01/140 MWIINGA F 1 SCHOOL BENNIE SIKALONGO SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|47|patrick Njobvu MAZABUKA CENTRAL LUBOMBO m 11 SCHOOL SIKALONGO SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|48|PHIRI NIZA MAZ/SEC/26/01/141 MWIINGA F 10 SCHOOL BENNIE FORM ST JOSEPHS SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|48|MUSOKA CAFEB MAZABUKA CENTRAL LUBOMBO M 8 SCHOOL HANANG'OMBE MEEK CANISIUS SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|49|KAYULA CHEWE MAZ/SEC/26/01/142 MWIINGA F 1 SCHOOL BENNIE FORM ST JOSEPHS SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|49|MULAWA MAZABUKA CENTRAL MAZ CENTRAL M 8 SCHOOL MUNENGA SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|50|MOOYA ROSE MAZ/SEC/26/01/143 MWIINGA F 1 SCHOOL MULEYA MIRACLE BENNIE FORM ST JOSEPHS SECONDARY|5|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|50|INNOCENT KANGUMU MAZABUKA CENTRAL MAZ CENTRAL M 11 SCHOOL MUNSANGU SECONDARY|1|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|51|GRAYBILL MAZ/SEC/26/01/144 MWIINGA F 1 SCHOOL BENNIE FORM ST JOSEPHS SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|51|BRENDA MATAKALA MAZABUKA CENTRAL MAZ CENTRAL F 10 SCHOOL NKONKOLA SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|52|ICYREZI INESS MAZ/SEC/26/01/145 MWIINGA F 1 SCHOOL KAPEMBWA MUKA BENNIE ST MARKS SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|52|SHABITA LUYANDO MAZABUKA CENTRAL MAZ CENTRAL M 10 SCHOOL RUSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|53|MARSHALL MAZ/SEC/26/01/146 MWIINGA M 10 SCHOOL BLESSING JOSEPH BENNIE FORM ST. CANISIUS SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|53|SIMWEEMBA MANFRED MAZABUKA CENTRAL MAZ CENTRAL M 8 SCHOOL ST. MULUMBA SPECIAL|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|54|CHABINGA MAZ/SEC/26/01/147 MWIINGA M 1 SCHOOL BENNIE FORM ST. CANISIUS SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|54|MUMBA BETINA MAZABUKA CENTRAL MAZ CENTRAL F 10 SCHOOL CHITENDE SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|55|CHILUBA CHIKUNI MAZ/SEC/26/01/148 MWIINGA M 1 SCHOOL WAMUNDILA BENNIE FORM ST. MARK'S SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|55|SIMWEENDA EUNICE MAZABUKA CENTRAL MUGOTO F 8 SCHOOL CHOMA SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|56|MOSES MAZ/SEC/26/01/149 MWIINGA M 1 SCHOOL BENNIE FORM ST. MARK'S SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|56|NAMBULA OLLEAI MAZABUKA CENTRAL MUGOTO M 10 SCHOOL KALOMO SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|57|ZIMBA DANIEL MAZ/SEC/26/01/150 MWIINGA M 1 SCHOOL MWIINGA BENNIE MUNENGA SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|57|CHEELO CONISTER MAZABUKA CENTRAL MUGOTO F 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|58|CHOOLWE MAZ/SEC/26/01/538 MWIINGA F 10 SCHOOL MUKELABAI BENNIE MUNENGA SECONDARY|6|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|58|MOSES MWIINGA MAZABUKA CENTRAL MUGOTO M 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|59|ELIZABETH MAZ/SEC/26/01/539 MWIINGA F 10 SCHOOL WAMUNDILA BENNIE ST JOSEPHS SECONDARY|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|59|SIACHIBOLA TULIEN MAZABUKA CENTRAL MUGOTO F 10 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|60|JOYCE MAZ/SEC/26/01/540 MWIINGA F 10 SCHOOL BENNIE FORM MUNENGA SECONDARY|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|60|DORCUS KANJUYE MAZABUKA CENTRAL MUGOTO F 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|61|MUMBA ASHER MAZ/SEC/26/01/541 MWIINGA M 1 SCHOOL|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|61|PRESCOVIA KANJUYE MAZABUKA CENTRAL MUGOTO F 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|62|JELUSA NORMAN MAZ/SEC/26/09/151 CHIZOBO M 10 MAKOYE SECONDARY SCHOOL NAMWIINGA FORM|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|62|MELODY CHIVWENDE MAZABUKA CENTRAL MUGOTO F 10 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|63|SEKELETI MAZ/SEC/26/09/152 CHIZOBO F 1 MAKOYE SECONDARY SCHOOL HAMOONGA FORM|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|63|HANGOMA JUSTINE MAZABUKA CENTRAL MUGOTO M 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|64|MUTINTA WINNIE MAZ/SEC/26/09/153 CHIZOBO F 1 MAKOYE SECONDARY SCHOOL CHILILEKA|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|64|GODFREY MWEEMBA MAZABUKA CENTRAL MUGOTO M 10 SCHOOL HAMOOYA MICHEAL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|65|INGNITIOUS MAZ/SEC/26/09/154 CHIZOBO M 10 MONZE SECONDARY SCHOOL MUSHOTA|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|65|CHOONYA MAZABUKA CENTRAL MUGOTO M 8 SCHOOL NANGA SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|66|NATASHA MAZ/SEC/26/09/155 CHIZOBO F 10 MONZE SECONDARY SCHOOL MUNENGA SECONDARY|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|66|DAKA GRACE MAZABUKA CENTRAL MUGOTO F 10 SCHOOL|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|67|PHIRI CLIVE MAZ/SEC/26/09/156 CHIZOBO M 10 SCHOOL SOPO LAWRENCE MUNENGA SECONDARY|7|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|67|HANKALU ELLY MAZABUKA CENTRAL MUGOTO F FORM 1 MUNSANGU SEC SCH|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|68|JUNIOR MAZ/SEC/26/09/157 CHIZOBO M 10 SCHOOL HACHILANGU FORM MUNENGA SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|68|KASALI CLEMENT JR MAZABUKA CENTRAL MUGOTO M FORM 1 MUNSANGU SEC SCH|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|69|PURITY MAZ/SEC/26/09/158 CHIZOBO F 1 SCHOOL FORM MUNENGA SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|69|HLUWO FRANCIS MAZABUKA CENTRAL MUGOTO M 10 MUNSANGU SEC SCH|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|70|MIYOBA HAGGAI MAZ/SEC/26/09/159 CHIZOBO M 1 SCHOOL FORM MUNENGA SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|70|KANJUYE DORCUS MAZABUKA CENTRAL MUGOTO F FORM 1 MUNSANGU SEC SCH RUSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|71|CHUUBO DAVID MAZ/SEC/26/09/160 CHIZOBO M 1 SCHOOL MUNSANGU SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|71|ALBERT LUNGU MAZABUKA CENTRAL MUGOTO M 8 SCHOOL JEMBO SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|72|MUDENDA ALICE MAZ/SEC/26/09/161 CHIZOBO F 10 SCHOOL CHIKALAMALI MUNSANGU SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|72|KEEMBE MIYOBA MAZABUKA CENTRAL NAKAMBALA M 10 SCHOOL MAKOYE SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|73|NANCY MAZ/SEC/26/09/162 CHIZOBO F 10 SCHOOL MUNSANGU SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|73|SINDEMBI EDITH MAZABUKA CENTRAL NAKAMBALA F 8 SCHOOL MUNENGA SECONDARY F|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|74|BEENE GRASON MAZ/SEC/26/09/163 CHIZOBO M 10 SCHOOL MUNSANGU SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|74|SERAH CHIZYUKA MAZABUKA CENTRAL NAKAMBALA 8 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|75|NICOLAS CHEELO MAZ/SEC/26/09/164 CHIZOBO M 10 SCHOOL MUNSANGU SECONDARY|8|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|75|IDAH MUSONDA MAZABUKA CENTRAL NAKAMBALA F 11 SCHOOL MUNSANGU SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|76|MWIINGA PRITTY MAZ/SEC/26/09/165 CHIZOBO F 10 SCHOOL HAMOONGA MUNSANGU SECONDARY|9|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|76|MARY MUSONDA MAZABUKA CENTRAL NAKAMBALA F 11 SCHOOL NANGA SECONDARY F|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|77|LUCKY MAZ/SEC/26/09/166 CHIZOBO M 10 SCHOOL MUNSANGU SECONDARY|9|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|77|HACHINTU HARRIET C. MAZABUKA CENTRAL NAKAMBALA 8 SCHOOL NKONKOLA SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|78|HABEENZU EVIAS MAZ/SEC/26/09/167 CHIZOBO M 10 SCHOOL MILAMBO MUNSANGU SECONDARY|9|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|78|JONATHAN PHIRI MAZABUKA CENTRAL NAKAMBALA M 10 SCHOOL NKONKOLA SECONDARY|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|79|OBIDIENCE MAZ/SEC/26/09/168 CHIZOBO F 10 SCHOOL MUNSANGU SECONDARY|9|native
SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UDER-SPONSORSHIP-FOR-CDF-2026-BURSARIES-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|79|BUPE ELVIS MAZABUKA CENTRAL NAKAMBALA M 11 SCHOOL CATHERINE RUSANGU SECONDARY F|2|native
SECOND-BATCH-OF-SUCCESSFUL-NAMES-OF-SECONDARY-SCHOOL-LEARNERS-UNDER-SPONSORSHIP-FOR-2026-CDF-MAZ-CENTRAL.pdf|2026|Mazabuka Central|secondary_school_bursary|80|MAILA ELIAS MAZ/SEC/26/09/169 CHIZOBO M 10 SCHOOL MUNSANGU SECONDARY|9|native
